Hora,362,360,359,358,357,356,355,353,352,351,350,347,345,344,343,342,341,340,339,334,333,332,331,330,329,328,327,326,325,324,323,322,321,320,319,318,317,316,315,314,313,312,311,310,309,308,307,306,305,304,303,302,301,300,299,298,297,296,295,294,293,292,291,290,289,288,287,286,285,284,283,282,281,280,279,278,277,276,275,274,273,272,271,270,269,268,267,266,264,263,262,261,260,259,258,257,256,255,254,253,252,251,250,249,248,247,245
2022-01-07 03:00:00,0.666,2.956,0.062,0.762,1.936,4.296,1.412,3.334,6.966,0.684,1.088,6.958,0.23,2.114,2.462,0.958,3.478,0.67,1.302,0.086,0.288,0.174,8.078,0.178,6.32,13.526,0.028,4.608,2.604,0.078,0.374,32.658,2.034,0.146,0.382,2.83,1.256,0.58,7.454,0.0,1.044,3.714,0.474,2.444,0.168,0.71,0.544,1.008,0.098,0.794,16.43,2.084,3.164,13.126,0.892,3.516,5.476,0.204,1.964,1.244,0.944,1.342,0.994,0.636,0.094,0.44,1.328,1.378,3.14,0.736,0.058,2.3,1.192,0.126,3.864,0.068,5.838,9.354,2.63,3.412,0.228,0.044,13.754,0.186,3.36,4.416,14.53,7.774,6.754,24.014,7.63,7.262,13.882,6.452,2.678,2.468,0.934,0.758,5.006,3.482,0.902,9.44,6.098,6.888,8.098,13.63,1.89
2022-01-07 04:00:00,0.794,2.426,0.062,0.906,1.644,4.29,1.264,3.596,5.226,0.712,1.008,6.616,0.22,2.128,1.694,2.84,3.454,0.742,0.152,0.086,0.332,0.198,8.26,0.178,6.18,12.006,0.028,4.614,1.898,0.078,0.38,32.958,1.794,0.146,0.394,2.842,1.222,0.578,10.65,0.0,0.5,5.904,0.49,2.272,0.256,0.72,0.458,0.942,0.1,0.896,16.908,2.062,3.492,14.486,1.246,0.438,5.494,0.224,2.016,1.594,0.212,1.42,0.646,0.648,0.092,0.468,1.102,2.434,2.454,0.886,0.06,1.82,1.682,0.13,3.892,0.918,6.246,7.956,2.65,3.376,0.214,0.042,10.148,0.16,1.054,4.476,14.508,7.172,8.976,18.334,6.64,10.074,13.982,6.574,3.174,2.304,0.886,0.396,5.462,5.656,1.196,9.79,5.988,6.7,6.838,13.618,3.296
2022-01-07 05:00:00,0.764,1.348,0.156,1.05,1.92,4.314,1.308,3.328,5.628,0.686,1.054,6.342,0.226,2.096,1.768,3.794,3.212,0.772,0.21,0.086,0.288,0.196,8.394,0.176,4.732,13.702,0.028,4.604,2.052,0.08,0.37,31.874,1.768,0.148,0.394,1.512,1.41,0.58,8.572,0.0,0.198,6.74,0.49,2.504,0.264,0.652,0.544,0.948,0.104,2.804,17.83,2.166,4.948,14.644,1.584,0.564,2.442,0.192,2.348,1.586,0.212,1.422,0.412,0.64,0.068,0.378,1.21,2.08,2.346,0.804,0.06,0.522,1.37,0.128,3.866,0.686,6.852,7.388,2.694,3.064,0.198,0.044,8.116,0.186,0.06,4.816,14.136,8.008,13.588,7.902,5.548,16.356,14.45,6.568,3.32,2.156,0.876,0.392,4.836,4.722,0.868,9.61,5.954,6.862,8.038,13.47,3.48
2022-01-07 06:00:00,0.782,1.492,0.066,1.14,1.734,4.35,1.27,3.852,9.382,0.722,1.08,6.242,0.224,2.118,1.612,3.4,1.8,0.78,0.158,0.084,0.286,0.3,8.43,0.102,2.146,13.824,0.028,4.598,1.992,0.08,0.384,30.842,1.776,0.152,0.394,2.558,1.608,0.578,10.38,0.0,0.138,5.674,0.472,2.392,0.258,0.884,0.48,0.94,0.104,8.778,19.964,2.032,5.654,14.984,1.612,0.462,2.412,0.228,2.064,2.06,0.208,1.506,0.38,0.664,0.092,0.434,1.176,2.146,2.598,0.88,0.06,0.48,1.35,0.13,3.848,4.878,6.552,14.044,2.652,2.97,2.4,0.044,8.702,0.164,0.052,2.234,14.294,7.906,23.118,4.722,0.684,17.188,13.12,6.174,1.184,2.264,0.852,0.974,2.804,4.222,0.478,9.822,5.992,6.678,8.23,13.302,3.14
2022-01-07 07:00:00,0.792,2.754,0.066,1.192,3.43,4.368,1.188,3.558,7.884,0.694,1.214,5.812,0.22,2.108,1.234,3.038,1.774,0.692,0.208,0.078,0.216,0.35,8.442,0.078,1.522,13.9,0.028,4.61,1.906,0.082,0.396,28.14,3.72,0.198,0.39,3.146,1.61,0.574,6.132,0.0,0.136,7.292,0.486,2.28,0.252,0.712,0.882,0.92,0.102,9.15,19.914,1.404,5.804,14.646,1.9,0.504,3.744,0.2,2.178,1.606,0.208,1.688,0.674,0.726,0.094,0.428,1.744,1.024,4.042,2.64,0.06,1.8,0.636,0.128,3.85,5.74,5.964,16.406,2.64,3.034,2.464,0.044,6.614,0.186,0.056,4.584,14.564,7.814,24.02,4.35,0.042,17.342,12.828,2.274,1.59,1.72,1.038,0.804,1.768,3.678,0.554,10.486,6.304,7.228,8.392,13.052,1.414
2022-01-07 08:00:00,0.668,1.292,0.068,0.93,3.694,4.322,1.09,4.014,9.064,0.704,1.162,5.494,0.23,2.12,0.99,2.986,1.75,0.83,0.15,1.364,0.208,0.346,8.438,0.334,1.012,13.598,0.026,4.602,1.972,0.082,0.376,26.32,2.334,0.202,0.394,3.144,1.686,0.744,9.88,0.0,0.136,7.708,0.576,2.44,0.248,0.666,0.442,0.962,0.106,10.378,18.498,1.07,6.494,13.492,0.876,0.482,8.302,0.228,2.446,1.856,0.21,1.056,2.142,0.678,0.094,0.432,3.018,1.014,11.294,3.692,0.06,1.13,0.934,0.13,3.784,5.932,6.41,16.544,2.662,2.986,2.814,0.044,6.674,0.162,0.06,4.446,14.152,8.294,24.38,4.454,0.0,16.53,14.266,1.99,1.394,1.176,1.028,0.892,4.736,2.364,0.45,14.076,7.012,16.702,8.14,12.964,1.326
2022-01-07 09:00:00,0.81,1.146,0.07,1.008,3.546,4.33,1.168,5.452,8.586,0.74,1.378,5.792,0.252,2.146,2.924,2.876,1.184,0.698,0.098,3.922,0.232,0.396,8.382,0.47,1.03,12.058,0.028,4.578,1.902,0.686,0.392,16.418,2.064,0.204,0.398,0.884,1.634,0.904,9.184,0.0,0.14,7.08,2.45,2.836,0.26,0.678,0.316,1.242,0.106,12.99,18.472,1.168,5.808,15.542,0.99,0.51,8.168,0.27,1.966,1.55,0.212,1.576,1.738,0.81,0.094,0.426,2.886,1.156,14.896,4.806,0.058,1.42,0.88,0.132,4.004,5.926,8.688,16.87,2.734,3.042,0.242,0.044,6.062,0.186,0.058,4.554,14.516,8.402,25.032,4.348,2.544,15.376,13.466,1.98,2.834,1.16,0.916,0.828,4.846,2.332,1.038,13.31,7.616,15.33,6.682,13.708,1.43
2022-01-07 10:00:00,0.816,2.334,0.078,1.03,3.894,4.35,1.338,5.534,8.2,0.694,1.196,5.766,0.262,2.152,2.944,2.78,0.678,0.684,0.22,4.926,0.196,0.352,8.33,0.454,1.016,13.948,0.028,4.522,1.936,2.08,0.396,6.024,2.714,0.204,0.398,0.614,1.488,0.97,9.862,0.0,0.14,7.182,4.798,2.824,0.262,0.614,0.334,1.142,0.8,13.662,19.492,1.83,4.562,16.102,0.73,0.514,8.258,0.356,1.744,2.284,0.212,1.464,1.062,0.808,0.094,3.748,2.726,2.182,11.69,5.086,0.06,1.318,0.878,0.13,3.908,6.11,12.688,16.536,2.672,3.084,0.268,0.044,9.714,0.834,0.048,4.532,14.074,8.31,25.124,4.264,8.934,15.38,14.79,1.978,3.196,0.66,0.898,0.714,5.088,2.256,1.394,12.534,8.38,15.07,6.572,19.256,1.404
2022-01-07 11:00:00,0.826,1.994,0.06,0.908,3.774,4.368,1.118,6.1,7.96,0.718,1.416,5.882,0.27,2.108,2.97,2.628,0.802,0.794,0.444,4.052,0.242,0.354,4.22,0.524,1.036,14.022,0.028,4.58,2.072,2.082,0.382,5.484,3.558,0.206,0.384,0.608,1.282,0.978,6.902,0.0,0.138,7.684,4.418,2.934,0.258,0.608,0.424,1.188,0.646,14.644,13.684,1.218,4.134,15.69,0.956,0.458,7.73,0.326,1.79,1.52,0.214,1.348,1.676,0.964,0.094,8.178,2.74,1.736,10.892,4.592,0.014,0.592,0.75,0.13,3.946,6.116,12.782,16.91,2.688,2.87,0.258,0.044,12.072,2.458,0.042,4.564,12.392,8.488,18.402,4.086,8.58,16.286,14.984,1.952,3.19,0.594,1.05,0.626,5.648,2.284,1.1,11.468,10.272,14.096,6.112,20.774,1.396
2022-01-07 12:00:00,0.816,1.61,0.058,0.754,3.026,4.376,1.202,6.158,7.492,0.722,1.388,6.654,0.598,2.144,3.614,2.708,2.436,0.868,0.402,2.612,0.198,0.356,0.362,0.596,1.024,13.922,0.03,4.55,2.456,0.468,0.38,5.816,3.92,0.208,0.366,0.722,1.35,0.994,7.858,1.462,0.138,9.17,2.822,2.516,0.244,0.664,0.45,1.11,0.22,14.766,0.008,1.186,3.906,15.42,1.082,0.478,8.118,0.352,1.702,1.614,3.43,1.608,1.644,0.678,0.096,8.492,2.7,2.046,18.434,4.976,0.0,1.036,0.564,0.128,3.856,6.144,12.626,19.01,2.73,3.048,0.4,0.046,11.496,4.536,0.05,2.844,4.97,8.33,9.208,3.802,5.242,19.54,15.214,1.952,3.89,0.952,0.994,0.834,5.424,2.178,1.504,10.966,9.572,17.77,5.942,21.418,1.406
2022-01-07 13:00:00,0.712,0.848,0.058,0.26,1.964,4.386,1.834,5.66,7.35,0.494,1.922,8.624,0.632,2.094,3.526,2.12,2.492,0.722,0.384,2.69,0.238,0.36,0.35,0.592,1.038,12.05,0.028,9.962,2.254,0.014,0.378,6.78,3.762,0.208,0.288,0.708,1.308,0.634,6.558,6.192,0.138,8.624,1.392,2.356,0.244,1.598,0.886,0.996,0.246,14.344,0.01,0.806,3.438,11.546,0.838,0.566,3.916,0.33,1.828,1.58,5.762,1.42,1.632,0.636,0.096,8.87,2.546,2.198,14.968,3.974,0.0,1.222,0.582,1.182,3.726,3.488,12.9,19.458,2.748,3.48,0.742,0.044,10.722,7.706,0.058,1.416,2.874,7.742,9.214,3.706,4.45,18.444,13.698,1.96,3.732,0.834,0.938,1.926,5.448,2.236,1.304,3.412,8.684,15.894,5.762,22.318,1.382
2022-01-07 14:00:00,0.752,0.97,0.056,0.228,1.376,4.394,1.832,5.684,7.248,0.436,3.61,10.108,0.63,2.124,3.418,1.106,2.472,0.786,0.444,4.584,0.198,0.37,0.358,0.566,1.024,13.828,0.03,14.696,2.25,0.012,0.368,5.274,3.394,0.204,0.288,0.694,1.412,0.34,7.788,6.296,0.138,8.028,0.806,2.548,0.246,1.18,1.116,0.938,0.29,15.074,0.01,0.598,3.784,10.388,0.86,0.454,3.962,0.356,1.98,1.482,5.828,1.424,1.726,0.636,0.098,9.228,2.51,2.354,6.032,3.948,0.0,1.23,0.952,1.33,3.996,0.0,13.104,15.872,2.778,3.19,0.44,0.042,9.4,6.658,0.046,1.482,2.858,8.59,23.394,6.104,4.45,14.726,13.734,1.97,1.562,0.686,1.136,1.536,6.178,2.56,3.674,0.354,8.91,15.7,5.848,23.522,1.398
2022-01-07 15:00:00,0.83,0.984,0.026,0.218,0.834,4.414,2.034,5.97,6.846,2.796,3.05,11.028,1.704,2.138,3.238,1.102,2.558,0.836,0.432,4.726,0.236,0.196,0.352,0.552,1.034,13.848,0.03,14.448,2.594,0.014,0.374,5.42,3.384,0.204,0.284,0.678,1.322,0.41,6.456,6.476,0.138,4.712,3.132,2.484,0.102,0.82,0.966,0.918,0.274,15.002,0.01,0.65,3.732,9.766,0.846,0.466,3.688,0.358,1.862,2.856,5.854,1.35,0.664,0.682,0.096,9.6,2.512,2.154,5.052,3.918,0.0,1.73,0.946,1.296,3.912,0.0,13.644,15.022,2.8,2.482,0.352,0.042,11.332,7.254,0.036,1.62,2.898,8.436,24.614,12.436,4.346,7.766,13.36,2.274,2.206,2.188,1.004,1.1,6.35,1.652,4.008,0.354,10.55,16.336,5.728,21.184,1.388
2022-01-07 16:00:00,0.824,1.078,0.002,0.274,0.896,1.996,1.826,5.864,6.52,3.098,2.87,10.216,1.924,2.138,2.342,0.546,3.142,0.832,0.36,2.924,0.25,0.188,0.356,0.618,0.926,12.006,0.03,14.446,2.534,0.014,0.476,7.154,4.616,0.206,0.274,0.75,1.206,0.792,8.75,6.65,0.134,4.058,4.658,2.652,0.012,0.778,0.476,0.912,0.77,14.958,0.01,0.658,4.238,10.24,0.804,0.522,3.34,0.344,2.072,2.776,5.998,1.556,0.412,0.762,0.1,9.562,1.238,2.146,5.212,2.938,0.0,2.154,0.87,1.282,3.77,0.0,12.646,15.83,2.846,2.506,0.348,0.042,10.766,5.904,1.306,1.734,2.816,9.64,23.766,24.64,4.33,7.58,14.542,5.484,3.248,2.414,1.05,0.848,7.32,1.386,1.26,0.37,8.202,14.714,5.646,21.778,1.382
2022-01-07 17:00:00,0.662,1.718,0.062,0.306,2.086,1.81,2.282,6.308,5.644,3.438,2.72,8.514,1.872,2.112,2.696,0.55,2.61,0.894,0.388,0.552,0.284,0.186,0.356,0.432,0.992,9.916,0.03,15.19,2.656,0.012,0.47,15.164,4.482,0.17,0.29,0.752,1.3,1.152,7.514,6.794,0.128,4.064,4.038,2.734,0.014,0.64,0.43,0.9,0.328,14.184,0.01,0.604,5.348,9.896,0.91,0.504,3.058,0.352,2.066,2.014,6.146,1.748,0.614,0.878,0.098,9.724,0.978,1.402,7.142,2.044,0.0,2.038,0.822,0.812,3.968,0.0,12.816,17.192,2.782,2.034,0.346,0.042,12.6,5.956,4.226,3.786,2.928,9.272,23.676,25.754,4.234,7.622,13.024,5.552,2.794,2.5,1.17,0.25,5.086,0.51,1.176,0.348,7.702,13.21,5.404,20.074,1.378
2022-01-07 18:00:00,0.83,1.098,0.06,0.204,2.488,1.82,1.99,6.29,4.63,3.456,2.672,8.044,1.792,2.104,2.532,0.5,2.86,1.25,0.35,0.146,0.252,0.186,0.356,0.392,0.996,9.898,0.028,15.318,2.722,0.004,0.466,19.47,3.842,0.148,0.298,1.358,1.334,1.132,8.358,4.468,0.126,3.938,3.654,2.718,0.012,0.626,0.6,0.972,0.25,6.482,0.008,0.626,5.868,9.892,0.89,0.482,2.932,0.326,1.944,1.524,6.23,1.576,1.176,0.952,0.1,9.828,0.934,1.146,10.684,2.698,0.0,1.818,0.756,0.312,3.922,0.0,12.158,15.302,2.796,1.99,0.35,0.04,14.972,3.954,3.364,0.006,2.852,9.696,22.832,25.97,4.192,7.788,11.942,5.652,3.922,2.316,1.002,1.05,8.448,1.94,0.986,0.364,7.988,0.356,5.45,18.938,1.388
2022-01-07 19:00:00,0.814,0.946,0.058,0.3,2.898,1.818,1.798,6.004,4.78,3.466,2.48,7.722,1.704,7.52,1.906,0.464,2.876,1.128,0.152,0.148,0.29,0.184,0.356,0.254,4.938,9.856,0.028,15.704,4.24,2.588,0.482,30.76,2.314,0.146,0.292,3.496,1.28,1.148,7.216,6.344,0.17,4.262,2.338,2.774,0.012,0.636,1.242,0.918,0.248,0.75,0.01,0.636,5.482,9.884,0.914,0.452,2.84,0.308,1.758,1.512,6.368,1.468,0.608,0.718,0.098,9.91,0.89,0.794,16.082,2.494,0.0,1.804,0.518,0.316,4.108,0.0,6.732,13.12,2.788,1.796,0.344,0.042,16.22,2.392,3.724,4.834,2.682,9.932,23.238,24.392,4.408,7.612,10.134,5.644,6.19,2.31,0.992,2.164,11.382,1.98,1.302,0.364,8.02,17.724,5.374,19.02,1.366
2022-01-07 20:00:00,0.646,0.81,0.058,0.276,3.352,1.78,1.888,5.71,4.168,3.58,2.462,7.326,1.618,11.576,1.054,0.526,2.91,1.3,0.164,0.148,0.272,0.182,0.356,0.25,6.936,9.95,0.028,14.444,4.164,3.154,0.458,32.402,0.738,0.186,0.274,2.692,1.192,1.164,8.334,6.864,0.614,4.096,1.336,2.924,0.014,0.598,0.622,1.046,0.248,0.746,0.01,0.606,3.842,10.968,0.966,0.462,2.52,0.212,1.846,1.36,6.412,1.224,2.272,0.642,0.1,9.82,0.86,0.702,19.524,1.234,0.0,1.764,0.56,0.316,3.658,0.0,5.966,9.198,2.83,1.848,0.346,0.044,16.122,0.188,4.168,4.596,5.674,10.384,12.702,19.884,4.314,7.516,12.514,5.666,5.956,2.426,1.204,1.424,11.19,4.606,1.448,0.516,7.902,15.872,2.022,18.722,2.044
2022-01-07 21:00:00,0.818,0.556,0.012,0.356,1.826,4.318,1.954,5.426,4.072,3.818,2.23,6.994,1.53,13.384,0.358,0.836,4.082,1.34,0.1,0.154,0.376,0.182,0.354,0.244,7.258,9.99,0.028,14.388,4.328,1.686,0.484,23.714,2.216,0.198,0.28,4.552,1.318,1.062,6.978,5.038,0.922,5.068,1.25,2.78,0.012,0.788,0.692,0.984,0.244,0.884,0.008,0.526,2.584,11.332,1.228,0.562,2.618,1.168,2.06,1.096,6.474,1.318,2.752,0.838,0.098,4.824,0.908,0.6,15.294,0.968,0.0,1.718,0.606,0.304,3.826,0.0,6.922,11.08,2.736,1.968,0.348,0.044,16.424,0.166,4.55,4.472,12.782,10.06,5.098,25.892,4.298,7.752,14.528,5.79,5.95,3.394,1.096,1.636,7.972,5.054,1.368,6.838,7.698,17.172,0.91,17.534,3.142
2022-01-07 22:00:00,0.788,0.668,0.034,0.33,1.676,4.372,1.79,4.92,5.108,3.67,2.222,4.88,1.444,13.804,0.318,1.018,1.83,1.38,0.136,0.154,0.34,0.178,0.358,0.232,8.13,10.046,0.028,14.704,4.726,1.682,0.448,29.694,1.04,0.198,0.318,2.864,1.472,0.86,8.36,1.608,0.866,4.974,1.25,2.652,0.014,1.26,0.64,0.976,0.244,0.736,0.008,1.148,1.532,12.808,1.826,0.44,2.91,2.534,1.952,1.374,6.442,1.248,2.436,0.764,0.098,0.464,0.874,0.866,5.132,0.762,0.0,1.302,0.58,0.284,3.882,0.0,7.162,11.534,2.728,1.712,0.354,0.046,17.568,0.174,5.098,4.366,13.08,9.694,4.646,21.438,6.766,7.49,13.838,6.116,5.84,2.558,1.024,1.274,5.518,4.064,2.868,8.084,8.006,15.31,2.112,16.576,3.232
2022-01-07 23:00:00,0.656,0.54,0.06,0.336,1.818,4.356,1.8,4.89,4.486,3.734,1.952,4.64,1.61,13.516,0.384,1.07,2.242,1.098,0.174,0.154,0.372,0.178,0.47,0.232,8.746,10.056,0.026,15.172,4.412,1.672,0.47,28.504,0.868,0.126,0.346,1.716,1.284,0.858,7.384,0.0,0.832,4.938,0.502,2.44,0.012,1.544,0.758,1.122,0.246,0.806,4.724,1.236,0.694,13.208,1.184,0.454,5.11,1.41,1.97,1.224,4.668,1.188,2.276,0.878,0.758,0.48,0.976,0.844,4.858,0.486,0.0,0.696,0.53,0.276,3.614,0.0,6.71,9.65,2.696,1.934,0.358,0.04,16.23,0.176,6.932,4.408,13.39,9.292,4.468,25.462,8.104,7.516,13.796,6.236,5.76,2.104,1.072,0.484,4.498,2.854,2.622,8.88,7.772,15.236,5.26,15.334,3.296
2022-01-08 00:00:00,0.78,1.862,0.058,0.332,1.802,4.344,1.392,4.664,4.568,3.534,2.116,3.782,1.382,14.954,0.75,1.062,3.832,1.24,0.168,0.154,0.342,0.176,3.002,0.232,6.35,11.968,0.028,14.452,5.194,1.69,0.436,27.334,2.574,0.126,0.342,1.272,1.38,0.814,9.058,0.0,0.932,3.604,0.504,2.53,0.012,0.866,1.588,1.102,0.248,0.83,14.342,1.378,1.324,13.896,1.172,0.48,6.358,0.296,1.94,2.298,2.794,1.296,2.124,0.704,4.512,0.466,1.008,0.778,4.662,1.656,0.0,4.124,2.422,0.846,3.964,0.0,5.95,10.548,2.726,1.812,0.46,0.042,18.23,0.166,3.982,4.306,14.474,9.33,4.33,27.826,8.212,7.576,13.554,6.266,4.174,2.164,0.906,0.514,6.338,2.46,2.426,9.36,7.164,12.296,7.796,14.924,3.322
2022-01-08 01:00:00,0.752,2.736,0.06,0.33,1.264,4.328,1.338,4.572,6.85,1.796,2.148,4.582,1.88,14.198,1.386,2.954,3.894,1.066,0.1,0.154,0.366,0.176,3.118,0.232,4.738,13.536,0.026,14.432,4.906,1.702,8.364,26.704,2.592,0.126,0.342,0.862,1.27,0.792,7.806,0.0,0.882,4.768,0.484,2.454,0.014,0.808,0.54,1.146,0.102,0.772,16.14,1.304,0.658,14.556,0.912,0.506,5.824,0.214,2.194,2.52,1.558,1.258,1.834,0.942,4.672,0.474,0.988,0.918,13.538,2.188,0.058,6.854,2.436,0.42,3.872,0.0,5.952,9.352,2.678,3.51,0.348,0.04,16.744,0.186,4.402,3.32,14.512,9.14,4.39,25.246,8.244,7.484,12.908,6.62,5.078,2.032,0.896,0.63,7.82,1.764,1.782,9.85,6.614,10.808,8.666,14.772,2.22
2022-01-08 02:00:00,0.694,3.466,0.06,0.672,0.968,4.304,1.346,4.184,6.824,0.4,2.09,4.206,0.346,11.624,1.23,1.5,2.804,0.832,0.14,0.154,0.348,0.174,3.134,0.23,1.022,13.644,0.026,11.046,3.442,1.7,21.318,30.226,2.314,0.126,0.338,0.85,1.34,0.764,9.624,0.0,0.942,4.47,0.492,2.042,0.012,0.81,0.522,1.076,0.098,0.844,17.392,1.668,0.664,13.668,1.15,0.512,5.444,0.182,2.208,1.246,5.124,1.37,1.5,0.842,4.838,0.474,1.026,0.99,6.858,1.742,0.058,6.732,2.948,1.164,3.834,0.0,6.208,9.24,2.644,3.244,0.922,0.042,17.506,0.168,3.886,4.54,15.266,9.672,4.254,26.428,8.154,7.368,11.152,6.656,4.578,2.062,0.838,1.068,7.8,2.876,2.414,10.364,6.302,7.57,7.74,13.682,1.412
2022-01-08 03:00:00,0.704,2.318,0.228,1.044,2.26,4.294,1.45,4.356,7.1,0.708,2.302,4.302,0.186,6.76,0.4,2.326,2.852,0.686,0.174,0.154,0.364,0.186,3.652,0.23,1.006,13.626,0.028,4.606,2.926,1.71,17.458,28.664,2.12,0.126,0.338,1.084,1.174,0.754,8.376,0.0,1.034,3.642,0.498,2.32,0.014,0.76,0.57,1.018,0.1,0.806,17.836,1.336,1.426,13.314,1.172,0.462,5.614,0.214,1.882,1.288,0.43,1.202,0.51,1.104,4.926,0.468,1.05,2.512,4.404,0.924,0.058,7.13,8.536,1.514,4.02,0.178,6.958,8.97,2.646,3.142,0.294,0.042,16.454,0.166,3.228,4.598,15.76,9.146,4.162,18.434,8.352,7.538,14.276,6.642,3.362,1.954,0.69,1.036,6.776,2.776,1.97,14.326,6.528,6.942,8.126,13.498,1.416
2022-01-08 04:00:00,0.792,2.202,0.062,1.036,1.544,4.292,1.374,4.294,8.968,0.696,2.39,5.034,0.186,2.162,0.648,3.046,2.816,0.726,0.144,0.154,0.358,0.478,8.18,0.226,1.026,12.116,0.028,4.606,2.832,1.712,13.838,36.192,2.016,0.128,0.332,3.366,1.29,0.766,10.84,0.0,0.398,3.298,0.484,2.132,0.282,0.8,0.58,1.094,0.1,0.826,16.862,0.958,1.494,15.218,1.056,0.452,5.742,0.186,1.976,1.36,0.212,1.294,0.384,0.712,5.03,0.472,1.206,2.37,4.696,0.81,0.06,6.864,9.26,0.806,3.652,0.892,6.708,8.814,7.36,3.132,0.266,0.04,11.744,0.188,0.246,4.588,14.852,9.39,4.656,6.052,6.69,8.67,13.918,6.522,3.274,1.814,0.916,0.962,7.474,3.442,1.468,15.218,5.902,6.976,7.17,13.164,3.232
2022-01-08 05:00:00,0.786,2.186,0.06,1.04,2.53,4.32,1.336,4.312,9.954,0.702,2.26,4.986,0.186,2.116,2.088,3.642,2.406,0.662,0.1,0.154,0.354,0.504,8.318,0.226,1.024,13.91,0.026,4.598,2.75,1.708,13.704,37.584,1.878,0.13,0.332,2.114,1.426,0.74,9.018,0.0,0.204,3.508,0.488,1.912,0.262,0.77,0.522,0.962,0.102,6.312,18.62,0.996,2.832,15.306,1.474,0.568,3.94,0.21,1.878,2.224,0.214,1.28,0.46,0.792,5.028,0.48,1.11,2.314,4.65,0.93,0.018,7.706,8.136,0.836,3.918,2.152,5.892,8.976,15.826,3.074,0.26,0.044,11.966,0.168,0.104,3.82,13.424,9.236,8.154,4.484,5.99,14.554,13.704,6.486,2.764,1.696,0.788,0.928,6.342,2.672,1.322,11.812,5.766,7.012,8.752,6.37,3.388
2022-01-08 06:00:00,0.76,2.246,0.062,1.04,2.694,4.348,1.45,4.472,10.192,0.712,1.034,4.756,0.188,2.21,2.364,3.454,2.738,0.656,0.158,0.154,0.342,0.512,8.426,0.222,1.036,13.988,0.028,4.602,2.824,1.698,15.182,33.48,1.892,0.132,0.326,1.798,1.522,0.708,9.154,0.0,0.138,4.654,0.474,2.214,0.254,0.808,0.598,1.13,0.104,9.53,19.894,1.242,3.59,15.222,1.55,0.45,4.588,0.184,1.94,1.468,0.214,1.308,0.458,0.822,5.076,0.458,1.964,2.316,4.77,3.558,0.06,7.538,6.378,1.59,3.758,5.288,5.96,11.462,18.498,3.06,0.252,0.042,10.346,0.188,0.1,1.56,14.846,10.172,10.68,4.432,6.652,10.364,11.098,5.112,1.974,1.734,0.82,1.056,6.0,2.898,0.712,14.976,6.128,6.854,8.264,16.14,3.356
2022-01-08 07:00:00,0.66,1.784,0.144,1.096,5.544,4.372,1.302,4.446,9.814,0.714,1.906,4.57,0.188,2.146,3.016,3.252,1.74,0.576,0.17,0.146,0.248,0.404,8.48,0.272,1.068,14.23,0.026,4.604,2.72,1.716,18.216,29.746,3.992,0.178,0.326,2.774,1.68,0.704,9.962,0.0,0.138,4.77,0.486,2.112,0.246,0.568,0.706,1.11,0.106,11.046,19.674,1.482,3.956,15.008,2.232,0.468,4.574,0.202,1.862,1.532,0.214,1.258,0.422,0.71,5.112,0.43,2.03,1.54,3.134,3.642,0.058,7.186,5.736,1.032,3.818,5.406,5.864,16.568,21.56,3.112,0.258,0.04,11.678,0.166,0.1,1.474,14.248,11.082,10.402,3.976,8.028,15.846,11.73,2.242,2.114,1.494,0.95,0.674,5.686,4.326,0.66,14.84,6.71,12.438,9.224,18.498,1.438
2022-01-08 08:00:00,0.794,1.01,0.072,1.002,6.492,4.374,1.152,4.672,6.21,0.718,3.79,4.612,0.186,2.132,1.328,3.1,1.574,0.7,0.106,2.126,0.292,0.344,8.408,0.5,1.068,13.948,0.028,4.602,2.378,2.56,14.316,26.976,3.222,0.182,0.322,3.446,1.678,0.89,11.314,0.0,0.138,4.946,0.644,2.066,0.24,0.504,0.53,1.164,0.106,10.344,18.378,1.258,3.414,15.03,0.988,0.49,6.446,0.208,1.83,1.532,0.214,1.202,0.348,0.824,5.078,0.482,2.886,1.178,8.194,5.108,0.06,6.452,8.036,0.518,3.87,5.556,10.832,18.188,17.2,3.014,0.244,0.042,10.588,0.166,0.098,1.452,14.504,10.578,11.56,3.746,8.308,14.782,14.546,2.022,2.274,0.786,0.962,1.31,5.054,2.966,0.806,14.226,7.808,16.332,5.974,21.272,1.4
2022-01-08 09:00:00,0.82,0.904,0.084,0.972,4.124,4.376,1.314,5.614,5.822,0.72,4.038,4.792,0.208,2.124,0.438,3.062,1.664,0.89,0.284,5.696,0.248,0.344,8.386,0.464,1.084,12.352,0.028,4.608,2.55,3.994,9.94,23.924,1.82,0.182,0.322,1.742,1.81,1.008,8.04,0.0,0.14,3.238,3.634,1.912,0.244,0.644,0.286,1.156,0.108,10.226,17.148,1.252,3.204,16.356,0.94,0.502,7.834,0.26,1.848,1.676,0.214,1.284,0.35,0.856,5.064,0.424,2.818,1.066,16.16,4.484,0.058,4.758,13.076,0.426,3.718,5.748,13.14,18.04,12.806,2.538,1.704,0.04,10.86,0.186,0.096,1.448,13.962,9.338,11.234,4.376,8.42,12.082,14.812,1.978,3.346,0.624,1.068,0.79,5.524,2.268,1.382,13.394,7.296,15.192,7.782,22.16,1.37
