Hora,171,170,169,168,167,166,165,164,162,161,159,158,157,156,155,153,152,151,150,147,146,145,144,143,142,141,140,139,138,137,136,135,133,131,129,127,126,125,124,123,122,121,120,119,118,117,116,115,114,113,112,111,110,109,108,107,106,105,104,103,102,101,100,99,98,97,96,95,94,93,92,91,90,89,88,87,86,85,84,83,82,81,80,79,78,77,76,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51
2022-01-07 12:00:00,0.932,0.098,1.542,0.738,4.17,0.54,0.718,0.632,0.268,1.892,0.3,1.078,0.35,2.196,0.69,0.21,0.784,1.908,3.546,1.888,1.284,1.052,3.264,0.946,3.092,1.06,2.416,5.864,3.36,1.254,0.446,0.29,0.256,2.198,0.894,0.79,1.42,0.072,0.302,1.726,0.0,0.664,0.11,0.16,0.0,0.036,0.178,0.288,0.134,0.474,0.372,0.06,0.016,0.778,2.018,0.664,0.148,1.174,2.17,0.0,0.17,2.006,0.286,0.968,0.36,0.324,0.334,0.204,0.9,0.01,1.104,1.704,0.226,0.49,0.104,0.108,0.618,1.952,0.0,0.194,1.722,1.07,0.332,4.26,0.0,0.858,1.492,0.28,0.748,0.418,0.756,0.102,1.004,3.196,0.248,0.126,1.376,0.128,2.52,0.486,1.818,0.228,0.098,0.1,4.024,1.226,0.202,0.436,3.144,0.646,0.318,1.706
2022-01-07 13:00:00,0.75,1.16,2.792,0.37,9.062,0.364,0.726,0.064,0.248,0.596,1.066,1.162,0.716,2.46,0.542,0.596,1.34,1.328,3.324,1.808,0.974,1.014,5.362,0.952,4.548,1.824,4.636,5.756,4.276,0.866,0.548,0.258,0.244,2.56,0.87,0.87,0.278,0.076,0.208,1.794,0.0,0.98,0.112,0.108,0.0,0.038,0.178,0.242,0.142,1.45,3.156,0.084,0.04,0.854,2.004,0.7,0.144,0.684,2.124,0.0,0.244,2.27,0.226,1.152,0.336,1.052,0.33,0.38,0.378,0.01,1.936,1.66,0.342,0.312,0.026,0.178,0.694,1.208,0.0,0.364,2.776,1.044,0.282,4.242,0.0,1.164,0.818,0.282,0.416,0.392,0.862,0.172,0.756,0.68,0.306,0.262,0.118,0.268,1.394,1.48,1.976,0.32,0.266,0.006,2.23,2.0,0.198,0.442,3.416,1.214,0.332,0.934
2022-01-07 14:00:00,1.94,1.298,5.658,0.338,6.48,0.34,0.948,0.108,1.1,1.682,1.54,1.09,1.12,3.252,0.99,0.714,1.266,0.46,2.104,0.752,0.692,1.542,5.788,1.34,3.984,3.276,4.4,4.456,5.432,0.61,0.424,0.258,0.386,2.316,1.966,0.616,0.908,0.124,0.56,2.48,0.0,0.976,0.11,0.168,0.0,0.036,0.178,0.334,0.136,0.56,2.656,0.084,0.098,1.008,2.014,0.746,0.144,0.164,2.366,0.084,0.398,1.906,0.338,1.716,0.356,2.27,0.322,0.412,0.288,0.01,1.034,1.778,0.308,0.382,0.114,0.43,0.602,3.59,0.0,0.222,4.756,1.064,0.22,4.202,0.0,1.878,1.446,0.272,0.518,0.444,0.842,0.238,0.4,0.734,0.358,0.236,0.104,0.128,0.284,2.196,1.884,0.184,1.222,0.06,1.158,1.584,0.214,0.822,3.062,1.902,0.33,1.952
2022-01-07 15:00:00,3.996,1.294,5.794,0.326,7.744,2.598,1.31,0.154,1.892,2.824,1.79,1.076,2.044,2.598,1.652,0.794,0.364,1.324,2.09,0.46,0.976,2.36,2.896,2.754,3.916,1.534,1.954,4.04,5.438,0.652,0.39,0.278,0.966,2.592,2.088,0.676,2.472,0.064,1.19,1.574,0.0,1.018,0.11,0.106,0.0,0.038,0.176,0.332,0.292,0.122,3.298,0.25,0.048,0.988,2.076,0.704,0.146,0.276,2.056,1.298,0.374,1.934,1.02,1.922,0.346,3.238,0.238,0.22,0.218,0.01,1.566,2.774,0.27,0.39,0.076,0.134,0.818,5.072,0.0,0.1,4.73,1.348,0.202,1.492,0.0,0.638,1.876,0.388,0.602,0.626,0.8,0.24,0.596,0.782,0.954,0.206,0.108,0.128,0.208,2.266,1.798,0.164,0.486,0.816,1.366,2.492,0.136,1.274,2.264,2.81,0.362,2.474
2022-01-07 16:00:00,3.274,1.308,5.48,0.334,7.092,1.378,2.17,3.126,1.624,0.83,0.538,0.97,1.4,2.704,1.82,0.218,0.34,1.16,2.16,0.46,3.146,2.046,5.77,1.27,4.552,0.39,3.188,2.294,4.462,0.51,0.418,0.238,1.438,2.15,1.438,0.788,3.362,0.082,1.248,0.698,0.0,3.172,0.11,0.164,0.0,0.036,0.178,0.25,0.342,0.124,0.448,0.268,0.05,0.938,1.972,0.694,0.146,0.244,3.04,1.292,0.456,1.99,1.026,1.726,0.356,5.31,0.28,0.408,0.432,0.01,1.612,2.782,0.426,0.384,0.058,0.11,1.056,5.362,0.0,0.07,4.548,2.618,0.216,0.414,0.0,0.44,1.9,0.438,0.468,0.454,0.8,0.254,0.59,3.824,1.662,0.096,0.096,0.24,0.274,3.024,2.118,0.306,0.216,0.994,1.562,2.306,0.136,1.286,1.78,1.892,0.854,3.182
2022-01-07 17:00:00,2.154,0.788,4.814,0.354,5.8,2.394,1.97,6.09,2.096,0.614,0.504,1.132,0.442,2.282,1.67,0.138,0.356,0.542,2.204,0.46,3.008,1.804,5.808,1.41,2.278,0.348,2.706,0.92,3.036,0.516,0.518,0.25,0.272,2.286,1.296,1.852,3.114,0.112,1.268,0.47,0.0,3.948,0.108,0.116,0.0,0.038,0.168,0.36,0.322,0.122,1.142,0.304,0.05,1.246,1.248,0.71,0.144,1.664,2.068,1.27,0.486,1.732,1.042,1.672,0.37,2.736,0.242,0.478,1.252,0.01,1.596,3.262,0.33,0.334,0.416,0.256,3.1,4.61,0.0,0.05,2.34,4.212,0.066,0.456,0.0,0.422,1.362,0.412,0.454,0.4,1.084,0.26,0.77,5.416,1.646,0.11,0.1,0.128,0.288,4.242,1.08,0.176,0.256,0.086,1.836,0.756,0.134,0.796,1.882,1.224,0.506,2.202
2022-01-07 18:00:00,1.88,1.266,3.934,0.294,3.154,3.622,3.206,5.18,2.356,2.238,1.75,1.096,0.272,1.392,1.618,0.09,0.4,0.41,2.482,0.46,2.82,1.884,5.724,2.07,2.138,0.346,1.716,1.012,2.984,0.556,0.582,0.346,0.326,2.666,0.926,1.868,1.688,0.142,1.236,0.01,0.0,3.968,0.104,0.154,0.0,0.038,0.218,0.248,0.222,0.232,0.416,0.412,0.05,1.368,0.822,0.902,0.148,0.364,1.47,0.706,0.384,1.706,0.636,2.372,0.222,4.366,0.396,0.482,0.664,0.01,1.504,3.228,0.19,0.288,0.562,0.186,3.378,2.718,0.0,0.052,2.384,4.698,0.106,0.698,0.0,0.522,0.868,0.28,0.306,0.18,0.672,0.196,2.476,4.632,1.626,0.092,0.092,0.128,0.188,4.528,1.03,0.164,0.164,0.094,2.132,0.72,0.132,1.564,0.688,1.844,0.228,2.756
2022-01-07 19:00:00,2.426,0.264,1.062,0.354,2.356,4.548,2.536,3.716,2.4,1.282,0.58,1.288,0.284,2.536,1.624,0.198,0.472,0.544,2.87,0.46,2.45,1.992,6.248,3.57,2.408,0.408,1.628,3.358,2.89,0.452,0.464,0.332,0.44,2.242,0.496,1.39,1.092,0.2,0.354,0.006,0.0,4.038,0.102,0.118,0.0,0.036,0.212,0.342,0.146,1.238,0.474,0.372,0.062,2.05,0.622,0.952,0.148,1.89,1.576,0.0,0.402,2.054,0.186,1.17,0.054,1.936,1.104,0.484,0.6,0.012,1.252,3.146,0.206,0.282,1.868,0.592,3.324,2.212,0.0,0.29,2.324,3.028,0.28,3.172,0.0,0.546,0.78,0.274,0.446,0.314,0.51,0.09,1.972,3.648,1.544,0.218,0.61,0.146,0.292,2.268,2.346,0.306,0.216,0.0,1.716,1.652,0.126,1.404,1.282,0.836,0.13,3.064
2022-01-07 20:00:00,2.19,0.686,2.12,0.318,2.284,4.88,1.658,3.474,4.492,1.164,0.33,1.32,0.152,2.372,1.586,0.102,0.774,0.808,3.93,0.458,2.4,2.27,6.1,2.27,2.58,0.422,2.766,2.476,3.114,0.504,3.444,0.334,0.204,2.184,0.568,1.146,0.578,0.088,0.27,0.022,0.0,4.77,0.104,0.152,0.0,0.038,0.21,0.27,0.09,0.214,0.342,0.312,0.06,1.24,0.914,0.918,0.148,2.448,1.662,0.0,0.362,1.714,0.196,1.0,0.008,2.076,1.08,0.484,1.188,0.01,0.406,3.098,0.306,0.298,1.666,0.292,3.196,2.112,0.0,0.756,1.718,2.938,0.072,4.218,0.0,1.152,0.836,0.284,0.93,0.41,0.998,0.084,0.666,2.742,1.304,0.196,2.534,0.094,0.252,1.824,2.362,0.176,0.236,0.076,1.54,1.074,0.124,1.592,2.182,0.99,0.11,1.956
2022-01-07 21:00:00,2.158,1.076,3.59,0.342,2.198,4.016,2.39,2.072,2.926,1.306,0.32,1.582,0.32,0.17,1.05,0.292,0.332,1.554,3.936,0.424,0.856,2.396,2.372,2.112,3.278,0.36,2.638,0.812,2.906,0.55,4.018,0.34,0.202,1.944,0.692,0.94,0.548,0.122,0.568,0.404,0.0,3.606,0.106,0.116,0.0,0.036,0.212,0.322,0.23,0.254,1.096,0.422,0.048,1.19,0.71,2.582,0.15,1.658,4.344,0.0,0.36,1.844,0.262,1.954,0.038,1.84,0.716,0.486,3.692,0.012,1.476,2.088,0.814,0.286,1.432,0.328,3.054,1.952,0.0,0.644,2.484,3.13,0.168,3.92,0.0,1.76,1.706,0.404,0.464,0.412,0.784,0.112,1.246,2.546,0.538,0.218,3.108,0.136,1.798,0.804,2.332,0.164,0.238,0.098,2.27,1.43,0.118,2.482,1.168,2.532,0.458,1.012
2022-01-07 22:00:00,2.114,1.24,4.202,0.31,2.058,4.464,2.572,2.042,2.258,1.194,0.316,1.332,1.12,2.402,1.334,0.676,0.324,1.686,4.194,0.396,0.73,2.42,5.362,3.768,3.588,0.374,1.542,0.996,2.286,0.73,3.972,0.33,0.282,0.712,0.568,1.1,0.612,0.252,0.526,0.096,0.0,3.312,0.108,0.154,0.0,0.038,0.206,0.642,0.196,0.262,3.012,0.324,0.052,1.414,1.692,2.308,0.152,1.802,1.65,0.0,0.44,1.646,0.452,1.75,0.02,1.818,1.668,0.496,3.942,0.01,1.322,2.1,1.834,0.412,1.838,0.12,3.202,1.742,0.0,0.478,4.678,3.266,0.136,3.674,0.0,1.744,1.952,0.414,0.53,0.48,1.254,0.104,0.806,5.42,0.904,0.676,1.064,0.262,4.602,0.806,2.45,0.192,0.394,0.796,3.39,1.856,0.118,1.92,1.086,3.478,0.282,2.182
2022-01-07 23:00:00,2.54,1.672,4.09,0.328,1.2,4.396,2.13,1.292,3.372,0.642,0.316,0.404,1.274,3.766,1.152,0.438,0.23,0.522,5.004,0.416,1.434,1.106,4.876,2.802,3.708,0.36,2.028,0.212,2.154,0.63,4.432,0.32,0.368,0.638,0.548,1.014,0.646,0.234,0.458,0.098,0.0,3.09,0.108,0.11,0.0,0.036,0.206,0.524,0.14,0.97,3.04,0.162,0.134,1.58,2.12,1.656,0.15,1.786,1.704,0.0,1.814,1.386,0.482,0.804,0.032,2.094,1.398,0.494,2.712,0.01,2.166,2.174,2.448,0.46,0.314,0.11,3.374,1.634,0.0,0.452,4.08,2.852,0.144,2.802,0.0,1.69,3.536,0.618,1.97,0.618,2.074,0.206,1.554,3.9,1.28,0.858,0.904,0.132,4.188,1.628,3.094,0.296,1.21,1.594,1.982,2.786,0.116,2.286,1.294,3.458,0.624,2.914
2022-01-08 00:00:00,2.656,1.936,3.42,0.332,2.402,3.626,2.994,1.34,4.986,0.662,0.764,0.874,1.226,2.226,1.156,0.078,0.248,0.454,2.858,0.498,0.68,3.164,2.062,4.428,3.092,0.342,2.15,0.212,1.892,0.62,4.23,0.31,0.33,0.662,1.14,0.738,1.056,0.204,0.366,0.13,0.0,2.702,0.102,0.16,0.0,0.038,0.226,0.952,0.144,1.424,1.574,0.222,0.104,1.484,1.39,1.782,0.154,1.772,1.608,0.0,1.422,1.542,0.274,0.48,0.026,1.598,1.244,0.492,1.046,0.01,2.1,1.666,2.484,0.524,0.258,0.108,3.102,4.392,0.0,1.254,3.754,2.436,0.138,1.854,0.0,1.646,2.702,0.528,2.544,0.464,1.36,0.174,2.008,3.514,1.108,0.136,0.892,0.13,3.452,2.94,5.288,0.176,0.924,1.568,1.882,3.208,0.112,1.92,1.596,2.594,0.922,2.852
2022-01-08 01:00:00,2.204,1.504,3.68,0.324,2.998,3.024,4.178,1.262,3.656,1.228,1.332,1.94,1.218,1.858,1.02,0.162,0.218,0.452,2.762,0.466,0.63,3.966,2.034,4.222,2.812,0.34,2.092,0.212,1.472,0.618,4.244,0.244,0.402,0.728,1.604,0.614,2.206,0.122,0.43,0.138,0.0,2.256,0.1,0.104,0.0,0.036,0.154,0.454,0.108,1.424,2.49,0.742,0.102,1.406,2.638,1.63,0.15,1.762,2.654,0.0,1.038,1.484,0.276,0.474,0.028,1.51,1.092,0.486,0.526,0.012,1.96,1.864,2.434,0.52,0.11,0.11,2.554,4.638,0.0,1.102,2.508,2.2,0.138,1.38,0.0,1.618,2.65,0.44,2.492,0.386,0.782,0.16,3.188,3.084,1.032,0.126,0.772,0.132,4.64,4.094,3.434,0.246,0.242,1.46,1.942,2.864,0.112,1.418,1.722,2.018,2.572,2.748
2022-01-08 02:00:00,2.188,1.452,2.676,0.674,2.772,2.758,3.858,0.956,3.268,3.518,1.168,1.964,1.172,1.84,1.412,0.084,0.174,0.45,4.396,1.792,0.612,3.348,1.988,3.452,2.51,0.362,1.984,0.21,1.938,0.59,4.276,0.284,0.628,0.61,1.29,0.668,3.118,0.138,0.406,1.474,0.0,1.726,0.096,0.234,0.0,0.038,0.214,0.338,0.09,1.398,2.248,1.578,0.09,1.34,2.908,1.646,0.148,1.776,2.45,0.0,0.668,1.27,0.276,0.956,0.026,1.526,1.09,0.482,0.42,0.01,2.006,1.672,2.164,0.442,0.0,0.108,0.736,4.236,0.0,1.31,3.508,3.424,0.14,1.258,0.0,1.588,2.686,0.294,2.452,0.374,0.732,0.154,3.774,3.016,0.882,0.152,0.642,0.26,2.386,4.328,1.664,0.258,0.624,0.202,1.922,2.602,0.108,1.024,1.548,1.992,2.798,2.572
2022-01-08 03:00:00,1.924,1.398,2.508,0.366,5.884,1.028,3.418,0.194,3.308,4.208,1.018,1.814,1.162,1.748,1.308,0.156,0.172,0.452,6.792,1.838,0.728,1.99,1.908,3.888,2.3,0.366,1.934,0.21,1.982,0.592,3.53,0.33,1.724,0.418,1.21,0.654,2.384,0.144,0.338,1.432,0.0,1.896,0.096,0.184,0.0,0.038,0.21,0.36,0.088,1.378,1.296,0.588,0.038,1.216,2.37,1.566,0.146,1.838,3.804,0.0,0.202,1.504,0.274,0.894,0.024,1.684,0.918,0.472,1.426,0.012,1.824,1.736,2.128,0.406,0.104,0.108,0.74,4.12,0.0,1.316,3.172,2.428,0.172,0.826,0.0,1.51,2.492,0.346,2.372,0.342,0.69,0.172,4.416,4.574,0.872,0.108,0.628,0.128,2.122,4.18,1.596,0.37,0.352,0.158,1.85,2.26,0.108,0.988,2.754,1.922,2.418,2.556
2022-01-08 04:00:00,1.796,1.412,2.28,0.32,6.868,0.52,3.352,0.23,4.306,5.35,0.97,1.84,1.156,1.422,1.414,0.084,0.174,0.444,6.42,1.806,0.794,2.916,1.876,3.878,2.146,0.348,1.894,0.21,2.67,0.854,1.458,0.286,0.468,0.498,1.116,0.644,2.286,0.118,0.326,1.414,0.0,2.006,0.1,0.17,0.0,0.036,0.204,0.298,0.086,1.31,1.292,0.502,0.03,1.378,2.344,1.184,0.144,1.324,5.336,0.0,1.248,1.604,0.274,0.436,0.032,1.648,0.872,0.446,2.882,0.012,1.67,1.486,2.05,0.406,0.11,0.108,0.66,3.838,0.0,1.076,3.4,2.45,0.166,0.672,0.0,1.26,2.362,0.342,2.374,0.342,0.76,0.172,2.262,4.11,0.748,0.168,0.602,0.13,2.474,2.974,1.536,0.274,0.234,0.086,1.832,1.922,0.106,0.474,2.776,1.898,1.626,1.924
2022-01-08 05:00:00,1.588,1.318,2.27,0.326,7.568,0.688,3.546,2.274,3.982,5.668,0.902,1.796,1.108,1.246,1.978,0.128,0.176,0.366,5.012,1.832,0.804,2.708,1.818,3.806,2.178,0.334,1.824,0.208,2.89,0.586,1.412,0.308,1.32,0.572,1.13,0.676,2.28,0.126,0.312,1.402,0.0,1.794,0.1,0.168,0.0,0.038,0.198,0.352,0.084,1.38,1.122,0.506,0.022,1.344,1.636,0.786,0.146,0.548,5.916,0.0,0.614,1.482,0.274,0.67,0.016,1.378,0.38,0.216,2.456,0.012,1.062,1.492,2.014,0.404,0.048,0.108,0.506,2.792,0.0,0.856,1.766,2.454,0.144,0.52,0.0,0.494,2.766,0.304,2.362,0.344,0.714,0.168,1.988,3.868,0.74,0.112,0.654,0.256,2.324,2.9,3.208,0.258,0.232,0.164,1.822,1.502,0.104,0.386,2.632,1.936,1.938,2.08
2022-01-08 06:00:00,1.518,1.154,2.01,0.338,5.88,0.75,2.526,2.036,3.88,5.096,0.854,1.832,1.102,1.2,1.646,0.052,0.336,0.464,4.192,1.824,0.872,2.652,1.746,3.936,1.814,0.334,1.8,0.206,2.514,0.482,1.282,0.374,0.54,0.616,1.038,0.594,2.19,0.13,0.312,0.684,0.0,1.918,0.102,0.166,0.0,0.036,0.172,0.316,0.102,1.312,1.31,0.514,0.032,0.54,0.638,0.828,0.142,0.272,6.112,0.0,0.35,1.674,0.262,0.848,0.04,1.538,0.454,0.418,2.144,0.012,0.51,2.168,1.962,0.412,0.06,0.108,0.506,2.706,0.0,0.088,2.526,1.294,0.218,0.546,0.0,0.378,2.37,0.274,2.314,0.344,0.794,0.162,1.808,3.28,0.692,0.136,0.61,0.128,2.872,3.068,3.924,0.24,0.228,0.14,1.74,1.47,0.102,0.514,2.464,1.144,0.71,2.04
2022-01-08 07:00:00,1.262,1.122,2.326,0.312,0.566,1.792,2.304,2.12,3.86,3.856,0.584,1.668,1.052,0.498,1.62,0.106,0.168,0.758,3.736,1.828,1.536,2.386,1.58,2.226,4.466,0.36,0.776,0.206,2.432,0.628,0.898,0.362,0.276,0.622,0.31,0.752,2.682,0.296,0.44,0.068,0.0,1.754,0.1,0.17,0.0,0.038,0.178,0.288,0.102,0.258,1.368,0.518,0.034,0.382,0.67,0.72,0.144,0.184,5.396,0.0,0.322,1.504,0.314,1.102,0.008,1.172,0.306,0.4,2.824,0.01,0.264,3.558,1.658,0.416,0.114,0.108,0.526,2.81,0.0,0.096,1.468,1.47,0.126,0.366,0.0,0.394,1.176,0.276,2.332,0.288,0.718,0.152,1.872,2.056,0.688,0.204,0.588,0.128,2.784,2.97,3.554,0.408,0.226,0.106,1.482,2.206,0.104,0.968,2.234,0.882,0.342,0.976
