Hora,243,242,241,240,239,238,237,236,235,234,233,232,231,230,229,228,227,226,225,224,223,222,221,220,219,218,217,216,215,214,213,212,211,210,209,208,207,206,205,204,203,202,201,200,199,198,197,196,195,194,193,192,191,190,189,188,187,186,185,184,183,182,181,180,179,178,177,176,175,174,173
2022-01-07 01:00:00,1.188,0.622,4.004,23.164,0.0,21.55,18.694,3.182,9.716,3.448,1.556,0.112,3.842,0.362,1.178,1.426,3.92,0.184,3.246,0.0,11.64,0.43,5.308,9.47,14.794,1.014,7.264,25.914,8.41,9.634,0.782,0.27,19.07,11.644,14.694,15.67,4.946,11.91,8.324,2.614,16.51,15.88,7.424,19.93,5.102,5.248,12.876,18.472,28.414,19.276,1.42,1.346,9.282,4.256,1.76,5.188,1.356,0.568,3.528,0.206,6.842,0.496,0.354,0.332,11.024,1.85,1.222,4.836,2.932,4.35,1.69
2022-01-07 02:00:00,1.06,0.62,4.144,14.358,0.0,21.534,18.7,2.65,8.314,3.542,1.462,0.11,2.152,0.352,1.11,0.938,3.878,0.188,3.324,0.0,11.534,0.826,5.634,9.36,14.468,0.0,4.328,25.886,8.734,9.58,0.786,0.26,19.04,11.564,13.254,5.53,4.56,14.31,8.322,1.906,17.612,15.866,1.892,18.972,2.902,5.058,12.79,14.036,28.418,16.338,1.276,1.298,9.208,4.402,1.1,5.018,1.402,0.646,3.756,0.208,5.892,0.552,0.354,0.34,13.864,1.676,0.352,3.692,4.278,4.29,1.92
2022-01-07 03:00:00,0.994,0.62,3.66,10.3,0.0,21.602,18.776,2.818,10.418,3.866,1.258,0.11,2.852,0.356,1.376,1.064,9.256,0.188,3.336,0.0,10.986,0.848,5.444,9.428,14.45,0.0,6.622,25.916,8.274,9.582,0.778,0.322,19.062,11.526,18.756,11.418,4.686,11.0,8.122,2.288,17.608,15.938,5.7,18.838,0.204,4.938,12.798,12.266,28.416,0.07,1.46,1.01,8.728,4.324,1.308,4.904,1.412,0.546,3.128,0.21,6.708,0.542,0.356,0.318,13.864,1.656,0.396,3.122,6.834,4.058,1.924
2022-01-07 04:00:00,0.98,0.6,3.682,7.114,0.0,21.614,18.802,2.804,10.658,4.186,0.762,0.11,2.64,0.366,3.564,0.718,9.086,0.188,3.336,0.0,10.538,0.842,5.378,9.404,14.786,7.63,7.63,25.922,7.57,9.558,0.79,0.316,19.022,11.512,18.776,6.218,4.778,12.238,7.934,2.662,16.578,16.018,4.228,18.876,0.204,3.204,12.8,11.336,28.41,10.354,1.616,1.366,2.846,4.168,1.126,4.622,1.402,0.672,2.784,0.154,6.59,0.508,0.358,0.258,13.966,1.484,0.37,2.706,0.308,3.96,1.87
2022-01-07 05:00:00,6.444,0.532,3.734,7.184,0.0,21.59,18.792,2.378,6.516,3.522,0.762,0.112,3.156,0.352,4.55,0.392,16.552,0.19,3.316,0.0,10.144,1.312,5.686,9.342,14.632,9.74,7.716,25.922,0.626,9.606,0.794,0.31,19.018,11.534,21.764,33.73,5.074,14.424,7.74,2.216,15.906,15.48,3.444,18.946,0.204,3.492,12.684,12.394,28.418,19.77,1.596,1.85,2.646,4.22,1.622,10.386,1.312,0.542,3.084,0.044,6.374,0.562,0.354,0.26,8.174,1.408,0.42,2.636,7.646,4.366,1.85
2022-01-07 06:00:00,10.972,0.534,3.366,6.854,0.0,21.59,18.796,2.612,6.438,5.33,0.776,2.272,3.134,0.352,3.596,1.01,13.994,0.186,3.316,0.0,1.164,1.844,6.03,9.32,14.576,9.77,7.906,13.086,0.644,9.68,0.738,0.262,18.398,11.542,24.338,42.704,5.638,13.824,7.616,1.696,16.336,14.984,7.558,19.15,0.332,2.41,12.64,21.174,28.288,0.07,2.79,1.998,3.23,4.036,3.492,14.416,1.422,0.664,3.146,0.142,16.524,0.532,0.354,0.354,7.666,1.298,0.496,3.7,3.766,2.798,1.716
2022-01-07 07:00:00,3.906,0.608,10.538,6.766,1.952,21.628,18.806,2.466,5.94,5.024,0.746,15.828,1.048,0.354,2.204,0.88,15.474,2.67,3.324,0.0,6.9,2.44,5.87,9.254,14.298,9.9,7.776,0.226,1.936,9.884,0.864,0.252,0.01,11.592,23.824,43.08,10.408,13.432,9.742,2.424,17.244,15.626,7.546,19.482,8.416,1.548,13.102,14.098,28.284,9.042,2.742,1.454,2.712,3.706,9.216,14.932,7.132,2.728,2.296,0.344,26.668,0.882,0.486,0.242,12.286,1.804,0.496,2.276,9.178,2.824,1.596
2022-01-07 08:00:00,0.268,0.356,23.816,6.948,4.608,21.54,18.75,2.548,5.528,4.648,1.222,7.252,1.482,0.334,2.82,0.72,16.718,43.444,4.048,0.0,7.148,3.442,5.172,7.584,13.924,9.934,7.172,0.204,7.75,9.856,0.752,1.806,0.01,11.638,6.23,45.95,12.748,14.19,13.462,2.144,18.732,15.988,9.268,18.644,12.084,1.344,13.726,11.026,28.092,22.856,1.642,1.086,2.616,1.584,2.752,13.59,5.698,9.104,2.276,0.394,29.274,4.716,4.444,0.21,12.796,2.606,0.412,2.392,15.082,3.918,2.096
2022-01-07 09:00:00,0.248,0.19,26.534,6.568,6.192,21.514,18.72,3.06,4.002,6.79,1.076,0.814,1.932,0.324,2.51,0.996,23.642,52.952,4.04,0.0,7.078,2.964,4.592,0.062,14.418,10.108,7.312,23.43,13.712,9.926,1.344,3.302,0.01,19.276,3.898,46.526,16.358,14.12,13.732,2.06,18.32,15.642,12.954,18.85,13.338,1.082,13.826,3.236,28.228,22.868,1.64,1.04,2.674,1.734,4.742,19.056,9.956,13.582,1.656,0.39,29.438,5.788,8.596,0.144,9.212,1.96,0.422,2.08,15.96,3.142,1.966
2022-01-07 10:00:00,0.266,0.142,25.964,6.676,4.936,21.506,18.698,3.224,3.43,10.772,1.054,1.192,2.042,0.336,1.942,1.158,21.556,35.124,3.402,0.0,12.708,4.202,5.7,0.062,14.5,10.074,7.238,25.208,15.574,9.882,2.864,3.444,0.01,27.0,3.6,46.896,16.066,13.312,14.032,1.706,18.168,16.19,12.93,18.726,13.3,1.052,13.936,0.49,28.136,22.858,1.58,1.524,2.65,1.45,5.082,18.956,6.364,14.134,1.708,0.418,35.836,5.816,10.72,0.162,5.61,2.334,0.366,2.202,9.712,1.632,2.022
2022-01-07 11:00:00,0.302,0.208,26.752,6.454,5.024,21.486,18.66,3.234,2.66,9.582,0.816,1.126,2.008,0.322,1.95,2.2,16.09,49.474,3.474,0.0,13.774,4.396,5.934,0.06,14.97,10.136,7.016,25.216,17.312,9.87,2.092,3.85,0.01,19.548,3.08,47.122,15.494,11.612,14.466,2.016,17.774,16.424,12.902,18.874,13.278,1.048,14.148,0.482,28.126,22.848,1.55,0.924,2.536,1.492,4.18,20.056,12.366,14.546,1.612,0.45,26.644,5.522,10.692,0.228,5.524,2.17,0.37,2.656,15.904,1.516,2.58
2022-01-07 12:00:00,0.338,0.284,17.494,6.246,3.56,21.588,18.77,3.474,2.642,9.968,0.888,1.394,1.496,0.334,1.256,0.906,15.48,52.314,4.618,0.0,13.742,3.592,4.662,1.61,16.566,10.126,6.966,25.576,18.216,9.892,1.894,4.182,14.574,12.184,2.162,47.344,15.224,15.868,13.648,2.9,10.82,15.852,15.862,21.354,13.344,1.04,14.198,1.45,28.258,22.904,1.626,0.866,2.878,3.768,6.342,21.898,11.254,13.864,2.63,0.602,23.954,4.882,10.974,0.218,5.588,2.346,0.426,3.8,15.808,2.0,6.454
2022-01-07 13:00:00,0.308,0.418,12.886,6.482,2.614,21.564,18.74,3.594,2.622,9.976,1.308,0.468,1.938,0.314,1.042,1.054,16.35,17.408,5.744,0.0,13.798,3.156,4.332,9.038,15.512,10.108,7.302,25.654,16.544,9.85,1.118,2.594,18.902,11.688,5.762,46.864,14.174,14.32,14.782,2.958,10.712,15.668,12.762,21.268,13.346,2.126,14.166,1.282,28.202,3.438,1.408,1.554,2.702,6.358,4.386,18.228,11.598,13.676,2.684,4.262,30.642,3.208,9.898,0.196,5.542,2.006,0.48,6.962,9.016,1.27,3.156
2022-01-07 14:00:00,0.304,0.404,23.094,4.498,2.5,21.502,18.62,4.382,2.458,6.94,1.996,0.236,4.224,0.32,0.914,0.966,15.612,40.064,3.52,0.0,14.392,3.61,4.188,9.124,16.206,9.98,7.364,25.614,21.972,9.832,1.052,2.222,18.888,11.712,10.636,46.444,15.764,12.532,15.1,4.408,10.618,16.47,7.872,20.946,13.29,3.546,14.318,1.244,28.194,19.904,1.9,1.652,2.534,11.434,3.982,17.352,4.678,14.052,2.436,8.626,29.29,5.5,10.036,0.344,5.332,0.908,0.63,5.498,15.776,1.342,4.146
2022-01-07 15:00:00,0.304,0.26,20.626,3.802,2.062,21.528,18.602,4.47,2.494,5.088,1.998,4.112,1.518,0.32,0.898,1.0,14.198,51.3,4.066,0.0,15.034,2.946,4.29,9.23,14.362,9.98,7.434,25.774,22.988,9.82,1.198,3.15,18.94,11.704,14.36,46.804,15.822,11.008,15.15,4.378,14.158,16.514,7.396,21.048,13.302,5.394,14.324,1.176,28.236,22.89,1.646,1.292,2.602,9.994,4.072,10.646,6.7,1.276,1.484,0.856,24.42,5.716,9.63,0.194,5.564,2.512,0.674,8.586,7.716,2.888,5.784
2022-01-07 16:00:00,0.302,0.222,25.47,3.82,2.252,21.58,18.642,4.576,2.214,5.022,1.844,0.294,1.044,0.332,0.814,0.94,9.882,52.158,3.598,0.0,15.074,3.0,8.028,9.394,13.194,9.902,7.702,10.796,25.108,9.862,0.982,3.004,18.888,22.844,15.192,46.9,16.086,9.03,15.206,4.444,17.594,15.922,7.362,21.058,5.014,3.702,14.218,1.124,28.356,22.942,1.742,1.486,2.608,7.704,3.898,6.672,2.56,0.438,1.748,0.612,19.608,5.802,9.506,0.216,5.496,2.424,11.028,9.056,15.91,4.272,5.866
2022-01-07 17:00:00,0.3,0.326,20.408,3.994,1.188,21.588,18.694,3.492,2.792,4.79,0.774,3.008,1.348,0.324,0.908,1.022,9.854,52.882,3.422,0.0,15.108,4.37,4.48,9.43,15.86,10.068,7.716,0.208,24.208,9.892,0.926,3.528,18.822,11.628,19.378,48.108,16.086,7.02,15.214,4.646,17.602,15.822,7.67,20.786,4.922,2.802,13.108,1.048,28.316,22.938,1.576,1.452,2.516,4.708,4.202,6.138,4.092,0.436,1.648,0.55,19.532,5.574,9.69,0.226,5.522,1.874,9.35,8.784,9.366,4.472,4.206
2022-01-07 18:00:00,0.302,0.378,4.838,4.344,0.0,21.606,18.734,3.472,7.446,3.978,0.744,1.576,1.494,0.352,1.012,2.046,9.93,26.27,3.45,0.0,15.01,4.448,5.112,9.41,15.28,10.29,7.088,0.208,12.054,9.948,1.244,3.466,18.832,11.648,17.764,48.518,15.534,7.064,15.462,4.374,17.106,15.524,12.972,18.84,12.834,2.928,11.844,0.948,28.346,2.534,1.452,0.85,4.292,3.246,4.02,6.778,3.742,0.442,1.366,0.214,18.702,4.654,6.268,0.214,5.334,1.592,10.052,10.072,15.722,2.226,3.286
2022-01-07 19:00:00,0.294,0.664,4.216,4.864,0.0,21.588,18.748,3.598,8.398,3.774,0.772,0.07,2.906,0.338,1.01,1.96,9.734,9.56,3.536,0.0,13.834,5.12,6.358,9.342,15.552,10.398,7.18,7.512,8.474,9.952,1.168,2.096,18.808,11.71,20.104,47.176,17.732,6.75,16.43,4.568,16.476,16.386,12.926,18.634,13.314,3.006,11.794,0.924,28.206,21.254,1.496,1.046,7.218,7.734,3.44,6.786,1.296,0.348,1.504,0.212,15.702,0.684,0.27,0.23,6.584,1.878,0.388,6.964,15.65,4.21,3.572
2022-01-07 20:00:00,0.272,0.966,8.088,5.8,0.0,21.534,18.706,3.542,9.988,4.336,1.016,0.002,2.572,0.348,1.01,1.98,10.616,0.254,3.506,0.0,13.864,4.76,6.216,9.292,15.386,10.352,7.33,25.6,8.162,9.92,0.99,0.272,18.904,16.452,18.2,47.74,18.228,6.512,15.662,4.506,17.438,17.92,16.134,18.576,13.344,2.538,11.722,14.154,28.12,22.872,1.442,1.238,7.07,6.582,3.17,6.544,1.604,0.544,2.284,0.212,15.3,0.504,0.272,0.208,7.592,1.84,0.482,6.142,15.74,5.084,1.998
2022-01-07 21:00:00,0.258,1.076,8.272,4.394,0.0,21.45,18.582,4.05,9.316,4.342,2.24,0.01,3.65,0.372,1.308,1.762,12.07,0.226,3.518,0.0,14.044,4.354,5.876,9.264,15.636,10.216,7.408,25.626,9.13,9.892,1.128,0.302,18.996,16.046,18.36,46.872,18.226,6.566,15.742,4.536,16.986,17.65,13.88,18.546,13.45,2.97,11.622,23.646,28.264,22.918,1.534,1.01,7.5,5.43,3.174,6.236,1.568,0.572,1.814,0.214,12.744,0.518,0.298,0.264,7.7,2.216,0.64,7.644,15.842,3.778,2.094
2022-01-07 22:00:00,2.918,0.86,7.824,4.344,0.0,21.452,18.57,4.19,9.272,3.99,3.578,0.11,4.208,0.352,3.634,1.64,8.68,0.228,3.472,0.0,13.962,3.662,10.624,9.29,16.57,10.052,7.3,25.626,6.552,9.838,0.988,0.3,12.854,11.766,18.322,45.198,18.23,6.606,15.096,4.514,15.782,16.29,9.108,18.508,13.442,2.566,11.556,9.896,28.252,22.944,1.914,1.172,7.202,3.678,3.444,5.452,1.364,0.608,4.208,0.216,8.364,0.494,0.3,0.28,13.214,1.966,1.674,7.326,15.762,5.802,2.448
2022-01-07 23:00:00,1.256,0.614,7.004,4.45,0.0,21.476,18.558,3.838,9.744,3.402,3.182,0.112,4.2,0.354,2.346,1.35,5.128,0.23,0.198,0.0,8.544,2.328,11.136,9.34,16.75,9.912,7.086,25.4,10.076,9.752,0.822,0.3,0.064,11.732,18.386,44.292,13.338,7.816,11.84,2.574,15.748,16.16,7.308,18.494,13.446,3.604,11.538,17.24,28.342,22.97,2.372,1.694,7.594,3.296,3.126,4.594,1.4,0.634,4.288,0.214,6.678,0.518,0.3,0.35,13.576,1.94,1.576,5.592,4.294,5.842,1.358
2022-01-08 00:00:00,1.244,0.606,7.308,4.36,0.0,21.49,18.596,3.446,9.564,3.25,2.654,0.11,2.284,0.37,0.8,1.458,7.024,0.232,0.056,0.0,2.424,1.348,11.294,9.304,16.286,9.782,7.014,25.434,10.084,9.65,0.79,0.304,0.052,0.848,11.028,43.262,6.522,16.282,8.138,2.55,15.772,16.498,7.31,20.134,13.458,4.24,11.512,19.57,28.43,22.978,2.278,1.832,7.878,3.09,3.408,5.358,1.54,0.562,4.504,0.214,6.154,0.476,0.3,0.334,10.254,1.94,1.236,5.252,8.994,6.198,1.528
2022-01-08 01:00:00,1.324,0.544,5.292,4.478,0.0,21.506,18.636,2.346,10.238,4.432,1.774,0.112,2.236,0.35,0.876,1.366,2.58,0.228,0.054,0.0,11.664,0.878,10.994,9.318,15.67,1.014,3.178,25.424,8.06,9.562,0.766,0.226,0.052,0.066,14.842,19.184,8.644,14.448,7.824,2.58,15.738,15.396,7.366,20.064,8.038,3.676,11.482,21.416,28.382,12.028,2.562,1.1,7.808,2.87,3.278,5.144,1.33,0.616,4.134,0.21,6.84,0.466,0.3,0.34,7.382,1.868,0.356,5.45,6.38,4.452,0.882
2022-01-08 02:00:00,1.296,0.52,3.354,4.392,0.0,21.482,18.644,2.442,8.86,4.174,1.682,0.112,2.11,0.348,0.774,0.922,8.606,0.23,0.056,0.0,11.498,1.294,10.596,9.356,15.932,0.0,5.902,25.394,8.012,9.514,0.658,0.282,0.054,0.066,11.818,11.486,7.194,16.59,7.498,2.6,16.452,14.948,4.33,19.946,1.866,3.274,11.468,15.648,28.402,0.07,2.84,0.952,7.862,2.738,3.046,5.02,1.46,0.562,4.078,0.212,6.648,0.526,0.302,0.33,7.094,1.914,0.38,4.6,1.832,3.956,1.04
2022-01-08 03:00:00,1.286,0.58,3.976,6.55,0.0,21.562,18.73,2.084,10.286,3.424,1.622,0.11,2.218,0.372,1.114,0.57,5.818,0.232,0.054,0.0,11.432,0.426,10.606,9.468,15.184,0.0,3.922,25.442,8.304,9.544,0.76,0.308,0.052,0.068,20.304,5.972,5.154,19.242,7.32,2.594,16.886,15.004,4.602,20.074,0.2,3.226,11.456,8.628,28.494,15.984,2.372,1.56,7.95,2.628,3.444,4.344,1.17,0.624,3.05,0.214,6.656,0.488,0.3,0.29,7.038,1.87,0.378,3.432,7.748,3.802,2.286
2022-01-08 04:00:00,1.226,0.618,3.204,7.596,0.0,21.584,18.762,1.792,10.294,2.954,1.496,0.112,3.582,0.356,2.096,0.68,9.228,0.232,0.056,0.0,11.074,0.856,10.748,9.46,15.232,7.444,7.288,25.406,8.102,9.5,0.65,0.306,0.052,7.838,16.75,12.504,5.18,14.234,7.282,2.538,16.398,14.986,4.03,20.048,0.204,2.738,11.462,4.752,28.398,17.56,2.92,1.086,3.056,2.556,3.082,4.792,1.54,0.562,3.174,0.212,6.364,0.546,0.302,0.256,7.086,1.96,0.346,2.998,1.98,3.642,1.862
2022-01-08 05:00:00,8.504,0.61,3.574,7.986,0.0,21.592,18.706,1.918,6.282,4.248,0.79,0.11,4.138,0.352,4.108,0.684,17.034,0.232,0.056,0.0,10.098,0.944,10.014,9.38,15.112,9.776,3.856,25.398,0.642,9.548,0.69,0.302,0.054,4.77,20.744,31.006,5.272,13.08,7.174,2.54,16.528,15.028,5.466,19.346,0.202,1.792,11.452,4.214,28.356,0.07,2.05,0.996,2.718,2.64,2.822,10.4,1.376,0.624,3.082,0.21,6.18,0.526,0.302,0.31,11.876,1.722,0.354,2.872,5.988,3.536,1.668
2022-01-08 06:00:00,9.526,0.566,5.51,8.312,0.0,21.586,18.698,1.706,5.148,7.972,0.78,2.68,1.664,0.374,4.734,0.768,12.558,0.234,0.056,0.0,1.168,2.202,9.832,9.264,14.344,9.844,7.418,25.818,0.564,9.64,0.484,0.21,16.156,0.068,24.854,42.524,11.198,12.536,7.432,2.55,15.824,15.418,7.604,19.028,1.086,1.662,11.446,18.238,28.278,0.07,1.54,1.15,3.344,2.616,4.832,16.002,4.884,0.574,3.098,0.21,13.238,0.482,0.302,0.344,13.3,1.618,0.386,2.83,9.038,3.698,1.762
2022-01-08 07:00:00,6.212,0.482,17.108,7.456,0.0,21.636,18.76,1.234,4.348,5.116,0.774,12.8,1.426,0.342,4.29,0.824,13.528,3.258,0.056,0.0,6.942,3.01,8.042,9.186,14.234,9.976,7.274,25.82,0.49,9.856,0.53,0.284,18.936,0.068,25.798,42.926,10.914,22.994,13.33,2.326,16.332,15.596,7.536,19.216,9.246,1.208,11.734,16.758,28.294,22.176,1.634,1.716,2.662,6.338,10.746,19.352,9.976,0.564,2.92,0.212,26.96,0.48,0.266,0.244,12.558,2.104,0.494,2.416,8.768,3.34,1.402
2022-01-08 08:00:00,0.48,0.404,15.628,6.976,0.718,21.584,18.744,2.036,4.396,4.6,0.762,6.878,1.012,0.332,4.298,1.474,17.25,26.128,0.054,0.0,7.298,3.676,10.116,7.59,13.92,10.108,7.478,25.692,6.56,9.88,0.692,0.528,18.896,8.296,8.906,43.48,13.146,15.006,14.51,2.19,17.656,15.25,8.734,19.22,13.306,1.132,12.348,14.6,28.112,22.904,1.634,1.42,2.712,6.03,5.284,21.39,7.34,0.408,1.736,0.448,27.814,1.04,0.266,0.224,12.234,2.57,0.34,2.198,12.706,3.214,1.738
2022-01-08 09:00:00,0.25,0.234,23.6,6.814,0.962,21.532,18.648,2.628,2.842,5.002,0.86,1.182,1.012,0.346,3.686,2.202,19.32,30.38,1.034,0.0,7.296,4.544,6.238,0.06,14.43,10.142,7.148,25.662,6.98,9.858,0.948,3.154,18.878,25.898,3.402,46.714,19.666,11.358,13.616,2.166,18.328,15.644,12.97,19.668,13.286,0.974,12.404,6.206,28.048,22.862,1.63,1.546,2.698,4.756,5.618,18.74,9.258,0.418,1.174,0.478,29.91,2.602,0.352,0.256,5.668,2.164,0.318,2.394,13.138,1.958,1.31
2022-01-08 10:00:00,5.206,0.226,24.996,6.718,0.952,21.52,18.58,2.992,1.802,5.346,0.654,3.128,1.362,0.32,1.896,1.46,17.598,14.834,3.11,0.0,13.75,4.928,5.008,0.062,14.124,10.22,4.256,25.686,6.576,9.912,1.158,3.236,18.88,11.782,3.068,47.53,15.958,11.928,13.616,2.12,18.018,16.2,12.906,19.686,13.31,1.008,12.352,0.446,28.17,10.352,1.608,1.58,2.594,5.34,4.89,23.31,7.408,0.374,1.178,0.488,26.684,3.078,0.392,0.382,5.048,2.09,0.366,3.34,15.952,1.91,1.22
2022-01-08 11:00:00,2.616,0.218,24.662,6.93,0.84,21.53,18.64,3.236,3.02,8.054,0.748,0.928,1.202,0.324,1.884,0.856,18.798,14.49,3.128,0.0,13.804,4.124,4.996,0.06,14.192,10.106,6.804,25.688,6.926,9.898,1.464,3.362,18.89,11.79,4.156,47.672,16.394,13.332,13.88,2.15,11.776,16.574,12.856,19.092,13.318,0.874,12.412,1.132,28.156,16.142,1.54,1.122,2.614,5.592,3.49,14.71,11.722,0.458,1.796,0.482,25.898,3.152,0.394,0.426,5.158,2.022,0.404,4.616,15.944,3.394,2.308
2022-01-08 12:00:00,0.604,0.154,20.538,6.6,0.184,21.55,18.586,3.854,1.858,8.192,0.782,2.298,1.456,0.332,1.866,1.018,16.266,28.482,3.122,0.0,13.74,4.388,4.722,1.736,14.612,10.24,7.738,25.71,7.228,9.926,1.088,3.456,18.892,11.822,3.73,47.508,19.096,12.354,14.232,2.936,10.66,16.36,16.812,19.172,13.352,1.442,11.466,1.318,28.258,22.88,1.752,1.19,2.948,5.072,4.986,12.96,9.23,0.424,1.472,0.444,21.448,3.138,0.392,0.204,5.28,2.306,0.794,4.774,15.64,2.466,2.558
2022-01-08 13:00:00,0.36,0.124,26.67,6.328,0.002,21.6,18.63,4.046,2.808,6.728,0.806,2.918,3.094,0.316,1.88,1.0,17.804,14.816,3.368,0.0,13.764,4.374,4.23,9.116,14.816,10.156,7.646,25.684,6.684,9.936,0.906,2.262,18.908,11.838,1.944,48.33,15.038,12.772,14.66,3.396,10.542,16.338,13.184,20.084,13.358,3.55,9.896,1.236,28.332,22.924,2.182,1.118,2.676,4.236,3.808,12.36,3.964,0.424,2.912,0.212,21.652,3.034,0.392,0.206,5.272,1.498,0.686,5.762,15.71,2.42,1.572
2022-01-08 14:00:00,0.334,0.2,26.328,6.592,0.0,21.508,18.524,4.672,3.092,6.2,1.412,0.158,2.106,0.322,1.646,0.834,19.762,28.034,3.418,0.0,14.034,3.734,4.188,9.196,16.084,10.046,7.94,16.648,6.928,9.848,0.974,0.256,18.832,11.836,1.816,47.712,14.78,13.194,15.216,4.644,10.576,16.598,9.29,20.804,13.278,2.33,9.892,1.22,28.162,22.886,1.862,1.244,2.572,3.494,3.752,11.006,4.984,0.392,3.808,0.212,28.368,3.1,0.388,0.202,4.722,0.602,1.908,8.074,15.606,3.732,2.52
2022-01-08 15:00:00,0.276,0.26,21.512,6.056,0.0,21.47,18.48,4.822,2.418,4.944,2.302,0.002,1.276,0.334,1.096,1.012,15.802,25.042,3.568,0.0,15.044,4.3,3.862,9.328,16.192,10.034,7.2,0.192,6.814,9.83,1.326,0.226,18.746,11.804,1.934,47.144,18.246,11.58,15.204,4.012,14.182,16.658,9.63,20.836,13.26,3.218,9.88,1.2,28.146,22.86,2.704,0.966,2.61,6.692,5.456,8.792,3.618,0.446,3.478,0.21,20.924,3.048,0.388,0.148,4.804,0.612,1.17,10.274,15.69,5.528,2.872
2022-01-08 16:00:00,0.27,0.226,4.196,6.5,0.0,21.482,18.468,4.22,1.866,4.02,2.27,0.0,2.132,0.322,1.218,0.992,15.274,23.176,3.566,0.0,15.062,3.922,3.936,9.296,17.798,10.132,7.284,0.196,6.87,9.858,2.784,0.302,18.752,11.766,3.064,48.07,14.934,10.282,15.238,4.4,17.71,15.656,7.354,19.288,13.258,4.816,9.886,1.22,28.18,22.868,2.508,1.12,2.574,8.088,6.254,7.89,1.524,0.422,1.082,0.21,18.292,1.472,0.39,0.128,4.964,0.648,0.488,8.798,15.656,4.186,2.446
2022-01-08 17:00:00,0.272,0.224,4.09,6.94,0.0,21.558,18.594,3.638,3.692,4.138,1.118,0.002,1.238,0.334,1.192,0.9,10.36,23.602,3.606,0.0,15.104,4.272,4.118,9.362,17.254,10.246,7.258,24.68,2.126,9.954,1.444,0.304,18.924,23.158,2.448,41.72,18.356,7.214,15.61,4.544,17.122,16.344,10.92,18.94,13.318,3.224,9.904,1.0,28.366,22.908,2.304,1.75,2.516,4.516,3.238,6.482,1.036,0.444,1.092,0.214,17.252,0.546,0.316,0.176,5.166,0.652,0.48,10.088,15.67,5.512,2.522
2022-01-08 18:00:00,0.268,0.226,3.98,6.848,0.0,21.61,18.698,3.658,8.49,4.408,0.762,0.002,1.23,0.348,0.974,0.878,10.216,17.75,3.432,0.0,15.138,5.58,5.178,9.314,14.714,10.31,7.04,25.764,0.192,9.964,1.81,0.3,18.94,11.816,2.154,40.352,18.348,7.138,16.134,4.102,16.518,15.966,12.962,19.95,13.324,2.636,9.934,0.95,28.346,22.924,2.34,3.222,4.158,7.212,3.298,7.074,1.146,0.36,1.088,0.214,15.924,0.474,0.266,0.206,6.102,0.668,0.506,5.614,12.266,4.214,4.112
2022-01-08 19:00:00,0.418,0.688,4.18,6.944,0.0,21.596,18.684,4.45,7.806,4.692,0.74,0.0,2.342,0.334,0.736,1.38,10.812,13.17,1.374,0.0,13.984,4.662,5.194,9.336,14.76,10.328,7.482,23.516,0.162,9.984,1.496,0.228,18.936,11.858,4.46,44.472,18.37,6.582,15.552,4.394,16.69,15.592,13.132,18.788,13.324,2.794,9.934,0.946,28.322,22.936,2.284,23.764,16.012,3.186,1.736,5.846,1.226,0.462,1.07,0.214,12.53,0.478,0.24,0.216,9.238,0.696,0.718,5.138,,1.744,2.504
2022-01-08 20:00:00,0.308,1.146,4.596,5.962,0.0,21.546,18.654,3.728,8.584,3.262,1.216,0.08,2.062,0.356,0.826,1.958,9.588,0.266,0.06,0.0,13.932,4.462,4.846,9.332,15.694,10.118,7.134,0.218,0.236,9.918,1.35,0.268,18.938,11.926,4.282,46.704,16.934,6.554,15.08,4.566,17.452,15.898,13.9,20.044,13.42,2.084,9.91,14.672,28.194,22.934,2.146,20.254,14.606,2.436,1.42,5.72,1.062,0.556,1.386,0.212,11.52,0.484,0.238,0.268,13.008,1.072,0.386,5.726,9.792,2.654,2.92
2022-01-08 21:00:00,0.262,1.136,4.226,5.636,0.0,21.492,18.582,4.39,9.948,3.154,2.284,0.112,4.416,0.368,1.504,2.03,9.002,0.186,0.062,0.0,14.006,3.566,5.868,9.262,15.444,10.12,7.11,17.992,0.554,9.87,0.926,0.302,3.418,25.616,4.46,46.392,10.678,6.498,15.016,4.356,16.978,15.966,12.528,19.196,13.488,1.548,9.914,21.842,21.43,6.422,2.164,8.958,14.106,2.83,1.274,4.764,1.458,0.6,1.612,0.216,11.442,0.614,0.266,0.322,13.332,0.992,0.33,5.52,15.906,2.698,3.746
2022-01-08 22:00:00,0.334,1.226,4.282,6.176,0.0,21.548,18.62,4.02,10.332,4.048,1.64,0.11,3.61,0.35,3.864,1.844,3.334,0.19,0.06,0.0,13.894,2.404,5.582,9.224,15.694,9.88,7.096,25.364,0.572,9.872,0.942,0.304,0.052,14.086,3.204,42.686,12.188,6.494,9.466,4.528,16.968,16.284,7.368,19.916,13.526,1.434,9.91,11.932,10.378,8.59,2.158,5.774,12.394,2.342,1.428,4.596,1.306,0.624,2.578,0.208,7.6,0.532,0.268,0.322,13.428,1.458,0.0,3.546,15.884,4.2,1.532
